DIST,VAR,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,WC13,WC14,WC15,WC16,WC17,WC18,district.y,state
Adilabad,RAIN,1921,19.86543271936,0,0.183406008,6.52121152054,1.3877960687,330.26023207278,379.02247797756,322.19277405382,195.49138505158,69.3008886405,4.6494045004,0,1328.87500861324,1296.26775779624,896.70663708296,521.99950115238,110.01857003246,206.94538321208,Adilabad,Andhra Pradesh
Adilabad,RAIN,1922,29.73344474274,0,0,3.75044135748,39.27300217152,194.05684915454,479.40247087714,175.7342031405,425.95077956872,10.97817324166,106.81185915586,0,1465.69122341016,1286.12247598256,1081.08745358636,349.97863165406,431.6904066309,127.97469243018,Adilabad,Andhra Pradesh
Adilabad,RAIN,1923,0.1815268796,5.45470051104,18.3472847604,9.85827461418,1.91824546494,18.99238067934,329.17270097148,226.0997181609,313.58857749466,25.50428393252,0.9144411893,0,950.03213465836,913.3576612389,868.86099662704,335.26308902878,196.44203637906,171.67747830782,Adilabad,Andhra Pradesh
Adilabad,RAIN,1924,19.4506287594,0.01506836514,2.0183242057,9.96430928382,8.31225878858,28.55917267368,348.16145270084,211.82369501946,311.07936760846,102.58692630528,76.72705732084,0.51055423034,1119.20881526154,1002.21061430772,871.06451532876,251.85353561014,344.7041055412,184.26406417926,Adilabad,Andhra Pradesh
Adilabad,RAIN,1925,0,0,7.56640982834,36.29737554548,44.13443845636,152.59427428676,398.9375469752,388.65313164246,87.31322097734,54.48667834302,27.53192825064,4.66317947532,1202.17818378092,1081.98485222478,874.903899595,395.80903851256,275.09384362482,99.15164294018,Adilabad,Andhra Pradesh
Adilabad,RAIN,1926,57.81389995208,13.23147054498,30.01929082358,24.57355528512,37.53696695164,23.30130008594,322.06767858232,393.2780716316,84.93835484542,36.94820773166,0.0435939524,0.04757522446,1023.7999656112,860.53361287694,800.28410505934,281.95126793342,284.42410965768,56.37473815824,Adilabad,Andhra Pradesh
Adilabad,RAIN,1927,0.9756122967,15.82177936592,16.24628619158,2.83792146182,13.39461280434,280.12559180352,475.71662621088,213.78368595688,91.8615299872,81.774034026,41.06174721288,0.046623755,1233.64605107272,1143.26146798448,781.36184215496,339.30764746456,122.68760102542,152.88745510836,Adilabad,Andhra Pradesh
Adilabad,RAIN,1928,0,20.70101927966,5.0146871811,1.7709382195,9.35552059686,135.0069869985,353.97514643378,318.1458469103,238.86433317206,120.39288385264,0.160332332,3.39238872472,1206.78008370112,1166.38519736728,910.98532651614,223.5546758591,353.78300350724,260.94248207878,Adilabad,Andhra Pradesh
Adilabad,RAIN,1929,1.9645311438,59.7878781239,1.00910842328,13.19600359898,0.3842198409,146.8275823978,245.64723179578,225.65818279064,237.06539924516,43.73371786392,0,16.33077772616,991.60463295032,898.9321140933,708.37081383158,121.47860867758,312.12297568094,159.4304474384,Adilabad,Andhra Pradesh
Adilabad,RAIN,1930,0,9.32415678082,1.92010537,18.5667399171,0.94306966862,288.52494671558,269.12031966162,198.9768262272,253.82458251954,53.56639105298,59.87203557974,1.67821351514,1156.31738700834,1064.01306617692,721.92172840836,246.57640034144,255.71462333272,82.27503724858,Adilabad,Andhra Pradesh
Adilabad,RAIN,1931,0.76554924196,7.7771628257,4.21112607296,21.88084282168,11.22981223396,143.79085340538,397.02691202896,317.85787643238,251.35132670432,163.83981949574,33.88546957248,1.3457142809,1354.96246511642,1273.86678806678,966.23611516566,366.69661738018,248.93878327046,306.96013850536,Adilabad,Andhra Pradesh
Adilabad,RAIN,1932,0.29722457736,16.6951774885,19.26001602364,3.90369835042,14.29708199002,80.2850873702,394.0812815911,308.08498438002,241.798706938,44.41426782582,14.76116266476,0.162725993,1138.04141519284,1068.66432810514,943.96497290912,367.31588481466,305.80846941682,121.1626049667,Adilabad,Andhra Pradesh
Adilabad,RAIN,1933,27.95379240298,44.98279039418,2.51160895422,20.5977354928,67.19469450846,370.57700984138,342.9966462654,322.5258444132,275.00639850416,88.65556839408,4.8837335502,24.88148644568,1592.76730916674,1399.76146741822,940.52888918276,412.57220187726,315.5760904337,67.48961167568,Adilabad,Andhra Pradesh
Adilabad,RAIN,1934,0.15169939342,0,1.8723584207,19.99883038682,0.5224604354,192.94523144942,412.67113881172,379.28996926338,193.91757509502,16.50171780118,34.52948016912,0,1252.40046122618,1195.32563242072,985.87868317012,462.5642627881,211.06916999712,75.63809919122,Adilabad,Andhra Pradesh
Adilabad,RAIN,1935,15.73549753712,5.65690882856,1.56584292718,23.25022138458,2.47963496764,131.01356602166,532.72884012898,160.3028812456,225.91500658338,22.59590506114,1.023927906,1.8999853943,1124.16821798614,1072.55619904076,918.94672795796,368.76954897732,315.21860252036,33.69554148612,Adilabad,Andhra Pradesh
Adilabad,RAIN,1936,9.07807722702,54.00759714742,33.77564404034,5.6547670182,49.28867151868,373.59127199276,369.04469745998,342.61755914748,185.5191067872,86.98240228072,36.33293615146,12.95787538206,1558.85060615332,1357.75503766814,897.18136339466,424.53093004652,278.18568670028,107.53781170888,Adilabad,Andhra Pradesh
Adilabad,RAIN,1937,0,23.49990839368,43.6469310149,153.94407224724,1.41114983432,81.22462826076,500.18739522542,187.91559746744,168.07498029638,80.94668697892,0.0688394562,4.6165061003,1245.53669527556,1018.34928822892,856.17797298924,263.12385425732,225.96155322708,146.09079455806,Adilabad,Andhra Pradesh
Adilabad,RAIN,1938,0,55.64553710392,7.40373329704,10.76088211562,24.57524840006,318.72643249166,467.88840703004,415.64455318256,270.67586120286,155.83202067882,0.066727387,0.0601133862,1727.27951627578,1628.76727458594,1154.20882141546,365.45668351488,477.82398963556,265.87439818524,Adilabad,Andhra Pradesh
Adilabad,RAIN,1939,0,0,39.41194637356,9.10768430078,0.0151972583,91.9731776534,160.26801490992,290.96427874136,88.20120645296,150.60431633198,4.69852849392,0.0024651442,835.24681566038,782.01099408962,539.43350010424,75.7908070323,280.95713542984,54.8244083296,Adilabad,Andhra Pradesh
Adilabad,RAIN,1940,0,3.33546163872,6.1839244929,19.52655242254,37.3751235111,209.31531408964,501.33076289934,356.57751138512,57.02504678942,70.45698638442,15.79086709872,13.28204625562,1290.19959696754,1194.70562154794,914.93332107388,408.26705991972,257.79815280338,84.8802602415,Adilabad,Andhra Pradesh
Adilabad,RAIN,1941,3.03690686782,0.0133560325,14.17266759002,10.43743379414,12.9973688667,147.59830982288,164.93387685856,240.73319573238,154.00778144556,22.57593882434,0.1149776404,0,770.6218134753,729.84910268372,559.6748540365,169.12248054612,197.10667079178,62.4312783952,Adilabad,Andhra Pradesh
Adilabad,RAIN,1942,0.1444926328,44.64425789154,0.15131932482,30.00133395212,8.6340405033,167.22363428664,407.92471986062,370.31865456294,91.89364579252,21.17815669686,0.162725993,0.64320273686,1142.92018423402,1058.53881119958,870.13702021608,454.63487624532,228.43942161544,62.06411356902,Adilabad,Andhra Pradesh
Adilabad,RAIN,1943,28.06915750568,1.0713158914,0.68750904434,17.7690636506,19.23252708626,168.67826806282,289.08293357574,205.53974443144,283.48595499184,65.2330765348,0.0915401102,0,1078.94109088512,1012.01997759664,778.10863299902,237.24564831884,288.35144121138,176.75931604668,Adilabad,Andhra Pradesh
Adilabad,RAIN,1944,0.0758848842,37.61039586792,97.38215925412,3.6010588284,2.67832876758,98.70694479204,453.85595925932,272.23357611854,225.04935358026,90.57213934984,20.96824044754,0,1302.73404114976,1140.4179731,951.13888895812,280.17037967612,339.0889988809,96.42498757208,Adilabad,Andhra Pradesh
Adilabad,RAIN,1945,10.09859463832,0.76642295386,0,46.04983560544,8.99244257166,167.06892527864,531.11211719132,367.81799465192,212.71921708978,70.58063801288,3.4203097966,0.1176745416,1418.74417233202,1349.29889222454,1111.64932893302,338.156302143,349.94176180502,107.45979408866,Adilabad,Andhra Pradesh
Adilabad,RAIN,1946,0,22.88157073476,3.40347318,13.37098634702,22.63937199734,181.19183624338,460.48117302486,313.1002368741,90.6624425094,8.77887913758,32.35991250202,4.89204524678,1153.76192779724,1054.21456778932,864.24385240836,518.97208459262,209.41682710512,12.70757340748,Adilabad,Andhra Pradesh
Adilabad,RAIN,1947,14.3973355944,20.8217783517,11.9896984098,7.0630784131,12.7482559072,83.15974135886,449.5232722766,365.47113720014,209.08397442958,47.68690323668,0.4396808365,3.03771194538,1225.42256795994,1154.92502850186,1024.07838390632,291.97105152222,297.49473695804,199.83954202178,Adilabad,Andhra Pradesh
Adilabad,RAIN,1948,2.86362326552,12.62361695032,6.18900658048,9.38526241852,8.33651056694,108.12650466138,369.66521308544,261.45087868936,246.6228128952,24.30571573492,79.69431197824,0,1129.26345682632,1010.1711250663,877.73890467,392.50459656306,205.55264284668,224.77231828492,Adilabad,Andhra Pradesh
Adilabad,RAIN,1949,6.84931737198,0.5517457689,2.15700497124,21.8180640866,68.22561003576,152.17350521424,496.57815729172,268.31015708558,216.3562220275,151.68136985604,0,0,1384.70115370956,1285.09941147508,981.2445364048,404.47715819174,192.29797621344,181.04721242146,Adilabad,Andhra Pradesh
Adilabad,RAIN,1950,0,48.34198651566,21.02872989536,0.0182197367,3.31119145574,106.29125142898,339.79418015654,190.71021428484,141.25136471356,24.88664127786,0.1752154466,0.1341943097,875.94318922154,802.93365186178,671.75575915494,251.4032120114,208.43502128588,42.28201937948,Adilabad,Andhra Pradesh
Adilabad,RAIN,1951,0.23552729724,0.0089903232,73.50077417928,15.36725954458,28.25057454362,108.86107144046,406.13603749986,253.57927854448,117.22349604876,60.90559704166,0.23773527818,0.0027506885,1064.30909242982,946.70548057522,776.9388120931,525.70612784782,148.7112025013,95.7404443719,Adilabad,Andhra Pradesh
Adilabad,RAIN,1952,0.636329387,19.1283236761,0.59790730122,9.82907154918,4.03748972354,94.69733882494,253.33820691406,229.78564689392,232.57397603016,70.20835544502,0,2.12015376148,916.95279950662,880.6035241081,715.69782983814,354.68040889192,211.25722496994,133.25629824886,Adilabad,Andhra Pradesh
Adilabad,RAIN,1953,12.56551090202,0.1274818392,0.011973401,22.22115403954,0.1971522784,222.25646161114,303.6513172262,647.27958521684,274.59464107368,114.64368769994,0.174809969,0,1597.72377525696,1562.4256928278,1225.52554351672,728.52209507914,235.71418207784,170.05698407116,Adilabad,Andhra Pradesh
Adilabad,RAIN,1954,0,0,6.5571746203,6.3892310646,3.12298156284,130.06455732258,373.39991704132,290.70674519118,209.56328394946,16.98457100968,2.8911316632,0,1039.67959342516,1020.71907451422,873.66994618196,358.8203158956,159.08907800638,99.94699018874,Adilabad,Andhra Pradesh
Adilabad,RAIN,1955,1.12564195036,0.0562681193,0.9253988352,10.99697674946,16.91015925266,342.54190034236,262.32606504892,384.82215925088,272.54009246982,179.85199385396,1.3398626667,0,1473.43651853962,1442.08221096594,919.68831676962,307.33035079162,405.7017512239,158.01691370822,Adilabad,Andhra Pradesh
Adilabad,RAIN,1956,1.38839375332,6.5551693793,1.32553542738,3.3175423668,35.13708290388,302.08365177072,444.86964549088,222.2895374898,139.49541496904,96.03828670446,63.23955332952,0.2331867244,1315.9730003095,1204.7765364249,806.65459794972,439.28918840964,99.71323605584,165.8532406923,Adilabad,Andhra Pradesh
Adilabad,RAIN,1957,0.0213721106,11.6742935642,39.39101512662,41.70613928088,38.8216614435,162.23876079868,434.55975925158,418.0573851316,113.65422000562,61.02822882086,0,0,1321.15283553414,1189.53835400834,966.2713643888,411.80561743974,317.07965893788,6.65756599444,Adilabad,Andhra Pradesh
Adilabad,RAIN,1958,8.0988613534,4.9100093355,21.85055084148,27.67920782596,16.57451608426,80.9634424484,449.28670866002,563.38772055986,160.57130636458,70.6718001236,13.44962373386,0.1127680954,1417.55651542632,1324.88097815646,1173.24573558446,282.6100832961,487.58412416134,152.47596958192,Adilabad,Andhra Pradesh
Adilabad,RAIN,1959,5.6981882328,1.4666424784,0.0125937366,5.8462456386,11.55304005738,188.96431044204,489.75392507388,437.98971426176,360.66840749832,66.7464183975,1.59102109334,0.1499032795,1570.44041019012,1544.1227756735,1288.41204683396,499.14507932856,574.94910259664,91.87487247028,Adilabad,Andhra Pradesh
Adilabad,RAIN,1960,0.4680453346,0,27.95532284898,1.98896993138,10.99043170958,255.75096656148,368.00136859008,134.2818200145,154.62023869774,75.1971304784,7.26073099708,0.4479867576,1036.96301192142,987.8515243422,656.90342730232,310.0657750707,104.78372524436,147.35676934912,Adilabad,Andhra Pradesh
Adilabad,RAIN,1961,0.1105416551,8.6466874827,1.268830093,10.77235773974,18.8013561899,134.98108094816,452.2065451312,375.74769309006,184.4400749333,111.90178024268,14.2979164532,0,1313.17486395904,1259.2771743454,1012.39431315456,386.40574216878,307.43606927938,182.51522936614,Adilabad,Andhra Pradesh
Adilabad,RAIN,1962,1.5414470544,3.4023954295,1.7456933708,18.71626909972,54.38014843236,130.99349825714,240.21262946778,217.03149177454,194.07644421534,55.93550777982,36.94181463524,51.65862208672,1006.63596160336,838.24957149462,651.32056545766,215.02425000392,186.8689495414,110.5737088802,Adilabad,Andhra Pradesh
Adilabad,RAIN,1963,0,0.66557406882,12.20783664622,30.55309913734,15.82299483372,204.32133729902,244.9371761082,524.97818718384,97.7131069943,84.25433484834,0,0,1215.4536471198,1156.2041424337,867.62847028634,476.11406885416,261.56684666546,61.98805221832,Adilabad,Andhra Pradesh
Adilabad,RAIN,1964,0,1.3399285851,8.57491444566,2.5917656374,0.70178138496,143.7790327409,220.4190270176,438.42122166746,259.38859718866,59.063701021439996,8.97797598726,0,1143.25794567644,1121.07157963606,918.22884587372,391.76411258434,284.58709971196,224.73577517632,Adilabad,Andhra Pradesh
Adilabad,RAIN,1965,9.5951502892,1.1694623851,5.3524595448,8.5001657573,0.36813428646,142.47822463574,330.47976306674,196.10282645104,198.5093730322,0.0635022315,0,0,892.61906168008,867.63368941722,725.09196254998,155.4182700617,276.60562249622,96.2363755162,Adilabad,Andhra Pradesh
Adilabad,RAIN,1966,23.8847073291,0,0.9237394761,8.0535359178,0.8115401771,84.44784135838,504.73589048144,235.09174123974,317.64760414052,33.96429098218,26.1684062241,24.85887331314,1260.5881706396,1175.88736820226,1057.4752358617,595.50993693206,364.18047208658,75.0779205701,Adilabad,Andhra Pradesh
Adilabad,RAIN,1967,0.3375919357,0,105.05906425768,6.69190104938,3.3288238013,215.67681008694,378.25165239732,317.69077956084,109.31813021792,6.96952250422,0,88.87159778674,1232.19587359804,1027.90689476724,805.26056217608,396.85646078,251.79379255896,105.12489133554,Adilabad,Andhra Pradesh
Adilabad,RAIN,1968,24.40907972404,23.50032478476,51.88400284862,17.01345725264,3.01620914304,88.60405541496,229.96796867392,98.1355142568,237.36842660642,58.54967460106,10.25768787244,0.1359819455,842.8423831242,712.62563955316,565.47190953714,240.79015816098,161.71677759146,154.95784385552,Adilabad,Andhra Pradesh
Adilabad,RAIN,1969,3.96608971474,0,2.76693597704,7.615764312,18.99657521288,95.50200868546,395.99160077826,268.84746571976,352.26103429482,19.91910286506,38.34412780472,4.7616650498,1208.97237041454,1132.52121234336,1017.10010079284,409.83279528578,255.14239037416,240.40793081402,Adilabad,Andhra Pradesh
Adilabad,RAIN,1970,5.92801809258,0,11.51342690196,20.23527842872,22.9600796225,240.04978511048,209.34957553426,392.5753339063,188.46319198256,14.78943047686,0,0,1105.86412005622,1045.22731701046,790.38810142312,257.43283350138,312.74718719446,148.95225494226,Adilabad,Andhra Pradesh
Adilabad,RAIN,1971,4.97756634666,5.12994430114,32.7707966792,14.26451014732,24.19002380426,153.14831388826,122.29719524442,213.31439381162,84.78418100722,139.82740990592,0,0,794.70433513602,713.37149385744,420.39577006326,126.71511119742,219.1112530447,114.97060887324,Adilabad,Andhra Pradesh
Adilabad,RAIN,1972,0,4.0620684305,0.49214018528,9.64346288362,8.554180101,186.52473464358,314.67010004566,171.33107045276,62.49200641274,51.10068960436,55.40134744126,0.984490368,865.25629056876,786.1186011591,548.49317691116,68.94544653168,166.87323850222,29.0515510438,Adilabad,Andhra Pradesh
Adilabad,RAIN,1973,0.005518487,0.0592314212,1.2893441092,3.8911624557,3.71365732376,124.40166021820001,364.88509078138,459.03927202944,89.12697198794,272.12442589818,7.59042225396,0,1326.12675696596,1309.57742091514,913.05133479876,261.135618846,304.66624013922,175.38113737876,Adilabad,Andhra Pradesh
Adilabad,RAIN,1974,0,0.5687379486,0.8490259614,2.40254894808,34.3200666002,118.35282198486,134.79218460654,297.68735095054,98.5627866794,234.14284304414,9.47475266344,0,931.1531193872,883.53798726548,531.04232223648,338.18569654602,75.54527486646,201.06863651836,Adilabad,Andhra Pradesh
Adilabad,RAIN,1975,7.55496025508,13.70323784184,4.31521542472,0.8209379875,13.36490639456,273.11151629978,329.19995000274,271.4407646521,303.63181175554,120.24870278576,0.4866826842,0,1337.87868608382,1297.63274549592,904.27252641038,334.72425136504,309.28169845616,157.96058097278,Adilabad,Andhra Pradesh
Adilabad,RAIN,1976,0.40542637692,0.9772775376,2.91601868242,26.04419927842,6.0373786918,68.31301363502,582.0408304741,323.23865218048,187.12133911902,2.79011593788,20.90973013024,0,1220.7939820439,1163.5039513465,1092.4008217736,433.76815196216,418.71886286202,6.10489127544,Adilabad,Andhra Pradesh
Adilabad,RAIN,1977,0,0.5285052362,0.78729633072,21.16116020516,43.91575747812,94.0848381709,411.3289986155,388.81812448244,112.55228070532,21.43619133908,36.80189176666,2.0251262518,1133.4401705819,1028.22043331324,912.69940380326,360.96292560564,341.95621042514,33.96729818836,Adilabad,Andhra Pradesh
Adilabad,RAIN,1978,22.8626019561,13.2209830449,6.7996140859,27.2718543428,13.35497620678,251.31576423128,576.20876445846,427.97054076266,97.02560636424,27.6174814735,33.09033589012,0.4116372214,1497.15016003814,1380.13815729014,1101.20491158536,489.0252951433,217.0068097276,89.07385910762,Adilabad,Andhra Pradesh
Adilabad,RAIN,1979,16.55445560418,46.9714835917,3.9259495044,7.21077177344,22.47876161142,256.9867340871,183.20121692556,219.1108448074,185.41659137778,8.45552153108,14.3751598354,12.54857352544,977.2360641749,853.17090872892,587.72865311074,321.35491651014,85.88856696002,119.50986091754,Adilabad,Andhra Pradesh
Adilabad,RAIN,1980,3.545979175,1.163062787,0.97746408472,10.34362371442,4.13049700642,224.95834393044,296.13353988236,379.41265449908,163.63766074236,3.4618811654,1.789684225,22.86686917552,1112.42126038772,1067.60408021964,839.1838551238,372.70825300164,275.17937265696,46.21324654378,Adilabad,Andhra Pradesh
Adilabad,RAIN,1981,23.25930796196,0,17.9796571418,10.5454284127,28.27347914396,174.36726305762,351.3432116789,456.60938323928,289.70563110718,22.05167499772,0.1954173146,5.05343455962,1379.38388861534,1294.0771640807,1097.65822602536,490.22143894736,177.68648313,238.06646958972,Adilabad,Andhra Pradesh
Adilabad,RAIN,1982,9.7992968493,1.4919671332,3.5876358682,7.88472374136,26.0772770023,123.0787005126,336.67119168648,288.96571148044,189.35096212578,127.9708119708,9.18803965074,0,1124.0663180212,1066.0373777761,814.9878652927,399.69984647074,236.71282610842,70.6632305936,Adilabad,Andhra Pradesh
Adilabad,RAIN,1983,0.0325270165,6.9963717067,3.8076923554,1.4112922204,16.87208603526,199.41384839084,383.89128964932,493.6444056657,383.11678314908,80.0942816305,0.1757976827,6.70168615206,1576.15806165446,1540.16060848544,1260.6524784641001,657.02820277502,322.55741771824,264.19729713446,Adilabad,Andhra Pradesh
Adilabad,RAIN,1984,5.20812128548,7.75574279646,0.8798008221,17.68063441018,1.5720828277,116.88319411544,312.94640642128,140.77987086342,106.8371266978,63.51250809122,1.8402383931,0,775.89572672418,740.95910618916,560.5634039825,288.52540942496,124.9249826548,77.37461552282,Adilabad,Andhra Pradesh
Adilabad,RAIN,1985,7.77400550318,0.6813807881,6.47757374522,18.94980415858,14.39944442432,209.87523472586,259.16430619136,240.27389394158,68.07551159044,126.7689116931,0,2.24824013756,954.6883068993,904.15785814234,567.51371172338,363.44291948602,63.11894826294,155.64985477976,Adilabad,Andhra Pradesh
Adilabad,RAIN,1986,33.55231171308,48.61057267136,5.24197532922,11.9376354366,15.50896017606,161.17750690166,489.18008905438,552.80920619554,58.84229871058,26.71874180064,12.4144212831,18.66876103348,1434.6624803057,1288.7278426628,1100.8315939605,933.28202996864,57.75699609692,36.7356340497,Adilabad,Andhra Pradesh
Adilabad,RAIN,1987,24.62870618984,0.66473904674,22.6607825614,2.3222559842,16.34928442814,113.75377914288,277.38362247202,325.13248381724,40.84478534114,79.34912943366,64.80414673376,0.14576523118,968.0394803822,836.46380020694,643.3608916304,257.3908283523,194.17830465338,61.32439847818,Adilabad,Andhra Pradesh
Adilabad,RAIN,1988,0,10.65970848296,3.59727049786,22.99094186892,1.5801069498,189.0062256497,848.1432575299,328.93661904212,294.89511412302,85.41635583742,2.8600691476,4.1475926405,1792.2332617698,1746.39757218216,1471.97499069504,689.35868723384,364.24342408788,263.84546498152,Adilabad,Andhra Pradesh
Adilabad,RAIN,1989,0,0,30.1485091025,0.5508523621,0.2889472552,282.1945705792,403.95392489428,461.38317177028,165.7906763356,19.35980959496,0.083436325,32.26573402936,1396.01963224848,1332.68215317432,1031.12777300016,345.89910594794,451.6848300325,89.0590319316,Adilabad,Andhra Pradesh
Adilabad,RAIN,1990,2.60579287078,7.6920455247,8.5958057611,0.95763051116,140.8562618436,404.4272479395,290.36152347756,735.7658465006,104.44229014592,168.16448207998,2.60970601574,0.0519449689,1866.53057763954,1703.16139014356,1130.56966012408,375.1404752371,598.95220112094,170.94184129406,Adilabad,Andhra Pradesh
